AC	GeneName	chr	strand	exonStart	exonEnd	upstreamEE	downstreamES	TCGA-2A-A8VL-01A	TCGA-2A-A8VO-01A	TCGA-2A-A8VT-01A	TCGA-2A-A8VV-01A	TCGA-2A-A8VX-01A	SRR1069209	SRR1069514	SRR1073069	SRR1074410	SRR1075126	SRR3146747	SRR3146769	SRR3146770	SRR3018011	SRR3018014	SRR4306657	SRR4306115	SRR4306118	SRR4306121	SRR4306381
ENSG00000157216.15_2	SSBP3	chr1	-	54723741	54723822	54722859	54747110	0.2451	0.2245	0.3677	0.2692	0.2313	0.1852	0.0323	0.2203	0.2459	0.0945	0.0833	0.2462	0.2444	0.6604	0.3266	0.4474	0.7845	0.4341	0.5487	0.4888
ENSG00000157224.15_3	CLDN12	chr7	+	90041320	90041363	90034922	90041957	0.0	0.0	0.0338	0.0158	0.5137	0.6158	0.0438	0.1381	0.1381	0.3906	0.0385	0.0965	0.2427	0.0	0.0	0.0339	1.0	nan	0.0	0.0274
ENSG00000157303.10_3	SUSD3	chr9	+	95841752	95841884	95840275	95846818	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	0.9429	1.0	1.0	nan	0.877	nan	1.0	1.0	0.7959
ENSG00000157326.18_2	DHRS4	chr14	+	24429110	24429212	24424421	24436419	1.0	0.9806	0.9826	0.9632	1.0	0.9459	0.9385	0.9048	0.8718	1.0	0.875	0.9565	1.0	0.8963	0.5065	0.9403	0.3739	1.0	1.0	0.9355
ENSG00000157326.18_2	DHRS4	chr14	+	24435140	24435192	24429212	24436419	0.0345	0.0345	0.0303	0.0833	0.0588	0.0131	0.0408	0.0735	0.0	0.062	0.0	0.1923	1.0	0.0	1.0	0.1653	nan	0.0	0.0	0.0
ENSG00000157326.18_2	DHRS4	chr14	+	24435491	24435626	24424421	24436419	nan	nan	nan	nan	nan	0.8125	0.7419	0.76	0.5238	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157326.18_2	DHRS4	chr14	+	24435491	24435626	24429212	24436419	0.6543	0.6164	0.619	0.7027	0.746	0.2437	0.2911	0.3878	0.25	0.4545	0.2727	0.6296	1.0	0.0378	1.0	0.6721	nan	nan	nan	nan
ENSG00000157326.18_2	DHRS4	chr14	+	24436599	24436664	24436475	24437965	0.1111	0.2	0.1429	0.3333	0.2	0.0399	0.0	0.0347	0.6181	0.0974	nan	1.0	nan	0.0	0.0	0.0446	nan	0.0311	0.0	0.0311
ENSG00000157349.16_3	DDX19B	chr16	+	70348707	70348858	70333257	70349871	nan	nan	nan	nan	nan	1.0	0.7647	0.4	0.6	0.2727	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157353.16_2	FUK	chr16	+	70501788	70501869	70501374	70502751	1.0	0.875	1.0	1.0	0.8889	1.0	1.0	0.8667	0.8065	1.0	1.0	1.0	1.0	0.9503	0.9007	0.7634	0.0	0.9607	1.0	0.8099
ENSG00000157353.16_2	FUK	chr16	+	70503054	70503226	70502871	70504216	0.92	1.0	0.7742	0.8065	0.9167	0.6667	0.5714	0.6216	0.7966	0.5789	0.76	0.7273	0.3333	0.8331	0.618	0.6774	nan	0.6364	0.12	0.731
ENSG00000157353.16_2	FUK	chr16	+	70510089	70510237	70509670	70512174	0.125	0.0196	0.0698	0.0909	0.0588	0.0968	0.037	0.0	0.098	0.0698	0.2222	0.0909	0.0	0.0354	0.0	0.0345	nan	0.5385	0.0	0.0055
ENSG00000157379.13_2	DHRS1	chr14	-	24760761	24760831	24760425	24761389	1.0	0.9885	0.9904	0.9926	0.991	0.9298	0.9828	0.5385	0.6607	1.0	1.0	1.0	1.0	0.9936	0.6698	1.0	nan	1.0	1.0	0.9918
ENSG00000157388.15_3	CACNA1D	chr3	+	53707049	53707153	53700562	53736667	1.0	nan	0.8841	0.9048	nan	1.0	1.0	1.0	1.0	1.0	1.0	0.6	nan	0.8018	0.9037	0.8667	nan	nan	1.0	1.0
ENSG00000157388.15_3	CACNA1D	chr3	+	53707739	53707843	53700562	53736667	nan	1.0	0.5429	0.6667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7143	1.0	0.6214	0.5265	0.913	nan	nan	nan	1.0
ENSG00000157388.15_3	CACNA1D	chr3	+	53752708	53752768	53752415	53753781	0.1429	0.2	0.0361	0.15	0.3333	1.0	0.94	1.0	0.7367	nan	0.2717	0.4564	1.0	0.2114	0.1214	0.1114	nan	nan	0.0824	0.0882
ENSG00000157388.15_3	CACNA1D	chr3	+	53803999	53804044	53796108	53804450	0.1144	0.0	0.0184	0.0	0.0	0.3866	0.1229	0.1736	0.0826	nan	0.0	0.0	nan	0.0294	0.0132	0.0506	nan	nan	0.0	0.1152
ENSG00000157426.13_2	AASDH	chr4	-	57211292	57211456	57204957	57215428	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9	0.875	nan	nan	nan	nan	nan
ENSG00000157426.13_2	AASDH	chr4	-	57211292	57211456	57209850	57215428	0.8182	1.0	0.7273	1.0	0.7895	1.0	1.0	1.0	0.9355	1.0	0.6	0.75	1.0	0.7241	1.0	0.6279	1.0	0.8298	1.0	0.9111
ENSG00000157426.13_2	AASDH	chr4	-	57250235	57250507	57248763	57253527	0.7143	0.75	0.8571	0.7647	1.0	1.0	0.7333	1.0	0.7778	0.8571	0.7	1.0	1.0	1.0	0.9512	1.0	nan	1.0	1.0	0.8485
ENSG00000157450.15_3	RNF111	chr15	+	59296200	59296373	59280267	59323002	0.2	0.0	0.0588	0.0	0.0	0.0	0.1429	0.0	0.0	0.0476	0.0	0.0909	0.0	0.0	0.0	0.0526	nan	0.1765	nan	0.16
ENSG00000157538.13_2	DSCR3	chr21	-	38605662	38605743	38604752	38610760	1.0	0.9091	0.9863	0.96	1.0	1.0	0.8148	0.9091	0.8182	0.75	0.7778	0.9365	0.9216	0.8763	0.9497	0.8809	1.0	1.0	1.0	0.9608
ENSG00000157540.19_3	DYRK1A	chr21	+	38792600	38792686	38739930	38844985	0.7778	0.8571	0.8868	1.0	1.0	1.0	1.0	1.0	0.8947	0.8333	0.7288	0.8947	0.8947	1.0	0.8798	0.9404	nan	0.9491	1.0	0.9146
ENSG00000157554.18_2	ERG	chr21	-	39772495	39772567	39764366	39774478	0.6	0.3333	0.6172	0.578	0.5	0.5622	0.7824	0.1705	0.4352	0.2356	0.3394	0.755	0.3057	0.5391	0.5127	0.4925	nan	0.6689	0.8775	0.5039
ENSG00000157554.18_2	ERG	chr21	-	39772495	39772567	39764366	39775427	0.8947	1.0	1.0	0.9512	1.0	0.4352	0.755	nan	1.0	1.0	nan	1.0	1.0	0.0	0.854	0.6996	nan	0.9247	0.9404	0.8283
ENSG00000157554.18_2	ERG	chr21	-	39845949	39846044	39817544	39947585	0.5	0.0	0.0	0.5	nan	nan	0.0	0.0	0.0	0.0	0.0	nan	nan	0.2049	0.0332	0.146	nan	0.0	nan	0.3401
ENSG00000157570.11_2	TSPAN18	chr11	+	44919302	44919379	44882020	44927957	0.2727	0.4286	0.0769	0.2727	0.1579	0.4545	0.1463	0.25	0.1852	0.2727	nan	0.3846	1.0	0.4762	0.6303	0.5123	nan	0.3623	nan	nan
ENSG00000157600.11_2	TMEM164	chrX	+	109247110	109247392	109246000	109310574	0.2308	0.6667	0.614	0.4118	1.0	0.6471	0.2308	0.75	0.4783	0.7143	0.6667	0.6667	0.8	0.668	0.6471	0.5892	nan	1.0	nan	0.6126
ENSG00000157601.13_3	MX1	chr21	+	42799132	42799231	42798190	42799681	0.6	0.8333	0.8496	0.8333	0.7143	1.0	0.8519	0.8	0.8462	1.0	0.9545	0.9167	0.9412	nan	1.0	0.9393	1.0	0.935	nan	1.0
ENSG00000157625.15_2	TAB3	chrX	-	30861082	30861166	30852269	30864667	1.0	0.84	0.7043	0.8824	0.6842	0.7895	0.9459	0.6667	0.95	0.5625	1.0	0.8462	0.8571	0.403	0.7497	0.8156	nan	1.0	1.0	0.8124
ENSG00000157637.12_3	SLC38A10	chr17	-	79223869	79223893	79220861	79225292	0.024	0.0272	0.0029	0.0479	0.0178	0.0369	0.1937	0.1743	0.0926	0.0937	0.0214	0.4335	0.1018	0.0	0.0923	0.0425	0.0	0.0	0.0	0.0
ENSG00000157654.17_3	PALM2-AKAP2	chr9	+	112704965	112705661	112694308	112778233	1.0	1.0	0.3333	1.0	nan	1.0	1.0	nan	nan	1.0	1.0	0.5556	0.875	0.8316	0.5543	0.8231	nan	0.2	nan	0.8452
ENSG00000157654.17_3	PALM2-AKAP2	chr9	+	112918598	112918777	112900819	112930678	0.6667	0.5789	0.5319	0.4839	0.6471	0.6667	0.6897	1.0	0.7143	0.6154	0.5294	0.5429	0.7778	0.5652	0.5871	0.601	nan	0.8065	0.7895	0.5697
ENSG00000157657.14_3	ZNF618	chr9	+	116760538	116760634	116750860	116764275	1.0	0.3333	0.2222	0.2308	0.2	0.25	0.0	1.0	0.3684	0.2308	nan	0.25	0.1429	0.577	0.339	0.4092	nan	0.4255	nan	0.4348
ENSG00000157657.14_3	ZNF618	chr9	+	116770623	116770659	116769719	116770756	1.0	1.0	1.0	1.0	0.5341	1.0	1.0	1.0	1.0	1.0	nan	1.0	1.0	0.8861	1.0	0.6023	nan	1.0	1.0	1.0
ENSG00000157657.14_3	ZNF618	chr9	+	116778392	116778452	116770834	116778974	0.1429	0.25	0.2973	0.2174	1.0	0.0	0.1935	1.0	0.3589	0.4018	0.5282	0.4564	0.1227	0.1575	0.2998	0.2262	nan	0.8628	nan	1.0
ENSG00000157657.14_3	ZNF618	chr9	+	116791012	116791252	116779064	116794924	0.3333	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.75	0.0	0.8716	0.6	0.7143	1.0	0.6757	1.0	0.3333
ENSG00000157657.14_3	ZNF618	chr9	+	116791012	116791252	116779064	116794927	0.1429	0.2	0.8182	0.5385	1.0	0.5	0.4286	nan	0.5	1.0	1.0	0.4286	1.0	0.7548	0.2696	0.6471	1.0	0.6	1.0	0.5
ENSG00000157657.14_3	ZNF618	chr9	+	116791189	116791252	116779064	116794927	0.1429	0.2	0.5	0.3333	1.0	0.5226	0.3538	nan	0.2149	nan	nan	0.2911	1.0	0.619	0.1392	0.4505	nan	0.2608	1.0	0.2358
ENSG00000157657.14_3	ZNF618	chr9	+	116797470	116797515	116795008	116798579	0.1144	0.0	0.1286	0.0491	0.1469	0.1736	0.0542	0.0	0.0	0.0	0.0	0.1526	0.3866	0.0903	0.1397	0.2492	nan	0.3049	0.0	0.6757
ENSG00000157693.14_2	TMEM268	chr9	+	117396047	117396158	117390530	117399269	1.0	1.0	0.924	0.9492	0.8919	1.0	1.0	1.0	0.9535	0.92	1.0	0.9375	1.0	0.8416	0.9736	0.8909	nan	0.8571	1.0	0.8598
ENSG00000157734.13_2	SNX22	chr15	+	64444441	64444525	64444049	64444836	0.9016	1.0	1.0	0.9545	0.8333	0.5	1.0	1.0	0.8868	1.0	1.0	0.7647	1.0	0.9563	0.5222	0.4609	nan	0.8974	0.8974	0.5421
ENSG00000157734.13_2	SNX22	chr15	+	64444441	64444525	64444049	64445443	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157741.14_2	UBN2	chr7	+	138936701	138936803	138921843	138943233	1.0	1.0	1.0	1.0	0.3333	0.2	1.0	0.3333	0.8667	0.8571	1.0	1.0	1.0	0.9697	0.9416	0.9512	nan	1.0	nan	0.9167
ENSG00000157741.14_2	UBN2	chr7	+	138966750	138966801	138964106	138967769	1.0	1.0	1.0	1.0	1.0	1.0	0.6429	1.0	0.6	1.0	0.8684	1.0	1.0	1.0	1.0	0.8567	nan	1.0	1.0	0.9639
ENSG00000157764.12_3	BRAF	chr7	-	140434416	140434570	140426316	140439611	0.75	0.8261	0.7442	1.0	1.0	1.0	1.0	0.8462	0.5455	0.8095	0.7714	0.84	0.8333	0.9318	0.7713	0.8235	1.0	0.9143	1.0	0.7257
ENSG00000157764.12_3	BRAF	chr7	-	140508036	140508116	140507862	140508691	0.0769	0.0	0.0444	0.0	0.0	0.3333	0.0	0.0	0.0345	0.2222	0.069	0.1429	0.2143	0.0281	0.0284	0.0156	nan	0.0	0.0	0.0113
ENSG00000157796.17_3	WDR19	chr4	+	39196163	39196279	39191401	39201097	1.0	1.0	0.92	1.0	1.0	1.0	0.8824	1.0	0.8947	1.0	0.6522	0.6087	1.0	0.6842	0.8656	0.9032	nan	0.6471	1.0	0.881
ENSG00000157800.17_2	SLC37A3	chr7	-	140043211	140043363	140037149	140045668	0.9091	1.0	1.0	1.0	1.0	1.0	0.92	1.0	0.9231	1.0	1.0	0.92	1.0	1.0	0.9794	0.9167	nan	0.8462	1.0	0.8542
ENSG00000157800.17_2	SLC37A3	chr7	-	140043211	140043363	140037149	140048425	nan	nan	nan	nan	nan	0.7647	0.5111	0.8	0.9231	0.8235	nan	nan	nan	1.0	0.9406	nan	nan	1.0	0.3846	0.8723
ENSG00000157800.17_2	SLC37A3	chr7	-	140045015	140045063	140037149	140045668	0.8889	1.0	1.0	1.0	1.0	1.0	0.9281	1.0	0.9248	1.0	1.0	0.905	1.0	nan	0.9797	0.9067	nan	0.8867	1.0	0.9041
ENSG00000157800.17_2	SLC37A3	chr7	-	140045668	140045770	140037149	140048425	1.0	1.0	0.9059	0.7778	1.0	0.8298	0.551	0.75	0.9394	0.8235	1.0	0.9394	1.0	1.0	0.9434	0.8125	1.0	1.0	0.4286	0.8696
ENSG00000157823.16_3	AP3S2	chr15	-	90420537	90420656	90380954	90431752	1.0	1.0	1.0	1.0	1.0	1.0	1.0	nan	1.0	1.0	1.0	1.0	nan	1.0	1.0	1.0	nan	1.0	nan	0.8667
ENSG00000157823.16_3	AP3S2	chr15	-	90420537	90420656	90414778	90431752	0.0617	0.1746	0.1111	0.1494	0.0886	0.5	0.0579	0.0	0.1589	0.2281	0.0833	0.0753	0.0	0.0119	0.1026	0.1522	nan	0.1077	0.0	0.1636
ENSG00000157823.16_3	AP3S2	chr15	-	90421496	90421532	90420656	90431752	0.3643	0.0	0.1725	0.1253	0.1253	0.2261	0.0	1.0	0.1456	0.0	0.0	0.102	nan	0.0	0.2346	0.3877	nan	0.129	nan	0.0
ENSG00000157869.14_2	RAB28	chr4	-	13371494	13371589	13370274	13378168	0.2	0.1429	0.2453	0.1538	0.0847	0.2	0.2035	0.2308	0.1333	0.1765	0.2	0.125	0.0	0.0	0.2362	0.1807	0.0	0.1736	0.3169	0.1156
ENSG00000157869.14_2	RAB28	chr4	-	13462322	13462452	13383218	13475941	0.9375	0.931	0.95	0.9667	0.8462	0.9474	0.9524	0.8462	0.9565	0.9024	0.9259	0.9032	1.0	1.0	0.8069	0.8534	0.2571	0.8	1.0	0.8832
ENSG00000157890.17_2	MEGF11	chr15	-	66201371	66201459	66198479	66206074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157890.17_2	MEGF11	chr15	-	66204419	66204538	66201473	66206074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157911.9_3	PEX10	chr1	-	2342068	2342307	2341890	2343829	0.5588	0.3333	0.9032	0.6648	0.0909	0.24	0.0	0.6087	0.15	0.0909	0.0667	0.0	0.0	0.4179	0.7732	0.0	0.0	0.0	0.05	0.0
ENSG00000157954.14_2	WIPI2	chr7	+	5232748	5232802	5230124	5239206	0.26	0.2048	0.3065	0.2047	0.1923	0.1313	0.147	0.3695	0.1714	0.2054	0.445	0.1756	0.2642	0.2817	0.1092	0.1511	0.0265	0.163	0.1893	0.2505
ENSG00000157954.14_2	WIPI2	chr7	+	5232748	5232802	5230124	5254165	1.0	0.75	1.0	0.8333	1.0	1.0	0.3695	1.0	0.3695	0.5396	0.7322	1.0	0.5943	nan	0.0	nan	nan	nan	nan	nan
ENSG00000157954.14_2	WIPI2	chr7	+	5232748	5232976	5230124	5239206	0.1294	0.0959	0.1569	0.0685	0.125	0.0462	0.0286	0.1579	0.0685	0.0286	0.2692	0.0222	0.1389	0.0	0.0254	0.0323	0.0	0.0208	0.1515	0.0833
ENSG00000157954.14_2	WIPI2	chr7	+	5232748	5232976	5230124	5254165	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000157985.18_3	AGAP1	chr2	+	236839408	236839567	236817550	236877105	0.3333	0.5556	0.4516	0.4857	0.2381	0.2	0.5385	0.4	0.6	0.1667	0.5	0.3333	0.4286	0.5163	0.3211	0.4413	1.0	0.6207	1.0	0.5466
ENSG00000157992.12_2	KRTCAP3	chr2	+	27665445	27665630	27665307	27665708	0.9774	1.0	0.9558	0.9366	0.9766	0.8756	0.8065	0.8806	0.9765	1.0	1.0	0.7273	1.0	0.9794	0.9301	0.9211	nan	0.974	0.9729	0.9703
ENSG00000157992.12_2	KRTCAP3	chr2	+	27665445	27665630	27665307	27666264	1.0	0.9231	0.9298	0.9663	0.8507	0.9273	1.0	0.8095	0.9608	0.9149	1.0	1.0	1.0	0.9976	0.8182	1.0	nan	0.957	0.9283	0.996
ENSG00000157992.12_2	KRTCAP3	chr2	+	27665708	27665768	27665307	27666264	1.0	0.3333	0.5385	0.7143	0.4118	0.7705	1.0	0.6912	0.7367	0.0	nan	1.0	nan	0.9042	0.3205	1.0	nan	0.3861	0.2185	0.7905
ENSG00000158006.13_2	PAFAH2	chr1	-	26315938	26316092	26311019	26317217	1.0	1.0	1.0	0.8462	1.0	1.0	0.6	0.6667	0.75	1.0	1.0	1.0	0.3333	0.8974	1.0	0.875	nan	nan	1.0	0.9048
ENSG00000158006.13_2	PAFAH2	chr1	-	26317217	26317354	26311019	26324515	1.0	1.0	1.0	1.0	nan	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	nan	nan	1.0	0.9355
ENSG00000158006.13_2	PAFAH2	chr1	-	26323938	26324112	26317354	26324515	0.0	0.0	0.1034	0.0	nan	nan	0.25	0.1111	0.6	0.6667	0.1765	0.0	0.0	0.0	0.0435	0.0968	nan	nan	0.0	0.0182
ENSG00000158019.20_3	BRE	chr2	+	28115249	28115315	28113709	28117399	0.0877	0.0182	0.086	0.0938	0.2	0.1181	0.0439	0.0	0.1181	0.1765	0.0593	0.0485	0.0	0.0595	0.0765	0.0963	0.0	0.2597	0.1476	0.0704
ENSG00000158019.20_3	BRE	chr2	+	28532948	28533020	28521358	28561316	0.1522	0.1713	0.2202	0.1354	0.1711	0.1814	0.1205	0.0628	0.1934	0.1488	0.2044	0.074	0.0	0.0988	0.0191	0.0969	0.0	0.1882	0.1979	0.0811
ENSG00000158019.20_3	BRE	chr2	+	28550140	28550314	28521358	28561316	0.0983	0.1176	0.1542	0.0791	0.0701	0.25	0.1848	0.303	0.2241	0.1754	0.3333	0.0526	0.25	0.2889	0.1045	0.1264	0.0	0.0569	0.266	0.1295
ENSG00000158062.20_3	UBXN11	chr1	-	26620695	26620822	26612528	26623409	0.9623	0.8723	0.8961	1.0	1.0	0.869	0.8889	0.8571	0.875	0.9213	0.931	0.8435	1.0	0.9616	0.8592	0.9068	1.0	0.8315	0.9097	0.8997
ENSG00000158062.20_3	UBXN11	chr1	-	26624452	26624553	26612528	26627416	nan	nan	nan	nan	nan	1.0	1.0	1.0	0.9333	1.0	nan	nan	nan	0.9866	1.0	0.8851	nan	0.963	0.8592	0.9121
ENSG00000158062.20_3	UBXN11	chr1	-	26624452	26624553	26612528	26628184	nan	nan	nan	nan	nan	0.9016	0.8947	0.8947	0.9091	1.0	nan	nan	nan	1.0	0.985	0.8986	1.0	0.964	1.0	0.8548
ENSG00000158062.20_3	UBXN11	chr1	-	26624452	26624553	26612528	26633082	nan	nan	nan	nan	nan	0.6842	0.6667	1.0	0.4286	1.0	nan	nan	nan	1.0	0.8	0.5789	nan	1.0	1.0	0.4054
ENSG00000158062.20_3	UBXN11	chr1	-	26624452	26624553	26620822	26633082	0.5	0.2	0.5385	0.625	0.5556	0.619	0.6667	1.0	0.3333	0.5	0.7778	0.6	nan	0.7333	0.8	0.4884	nan	0.4211	0.2917	0.4054
ENSG00000158062.20_3	UBXN11	chr1	-	26627416	26627515	26612528	26628184	1.0	1.0	1.0	1.0	0.5385	0.8333	0.7143	0.75	0.7647	1.0	1.0	0.8095	1.0	1.0	0.985	0.6829	nan	0.8929	1.0	0.6494
ENSG00000158062.20_3	UBXN11	chr1	-	26627416	26627515	26624553	26628184	0.4043	0.2121	0.431	0.4769	0.3455	0.4149	0.2527	0.3333	0.3333	0.3645	0.5238	0.3673	0.5385	0.6736	0.5694	0.2921	0.0	0.3892	0.301	0.3457
ENSG00000158062.20_3	UBXN11	chr1	-	26627416	26627515	26624553	26629303	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	1.0	1.0	nan	nan	nan	nan	nan	nan	nan
ENSG00000158062.20_3	UBXN11	chr1	-	26627416	26627515	26624553	26633082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8725	0.8705	nan	nan	nan	nan	nan
ENSG00000158062.20_3	UBXN11	chr1	-	26627416	26627544	26624553	26628184	0.2821	0.1875	0.2979	0.3704	0.28	0.3252	0.1707	0.2609	0.292	0.2842	0.2857	0.2619	0.3333	0.6068	0.4981	0.2545	0.0	0.3515	0.2692	0.301
ENSG00000158062.20_3	UBXN11	chr1	-	26628184	26628213	26624553	26633082	0.7148	0.8826	0.7632	0.5007	0.5007	0.6489	0.6059	0.5717	0.8423	0.7082	0.0942	0.686	1.0	0.6693	0.8058	0.6837	1.0	0.6965	0.7196	0.6203
ENSG00000158062.20_3	UBXN11	chr1	-	26629303	26629409	26612528	26633082	1.0	0.8182	0.8462	0.8462	0.931	0.8462	0.75	1.0	0.8182	1.0	1.0	0.8667	1.0	1.0	0.9817	0.7778	nan	1.0	1.0	0.75
ENSG00000158062.20_3	UBXN11	chr1	-	26629303	26629409	26620822	26633082	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000158062.20_3	UBXN11	chr1	-	26629303	26629409	26624553	26633082	0.5556	0.8182	0.7083	0.3548	0.5745	0.5593	0.4	0.4545	0.76	0.6129	0.2222	0.52	1.0	0.3803	0.8735	0.5849	nan	0.6484	0.6627	0.6207
ENSG00000158062.20_3	UBXN11	chr1	-	26629303	26629409	26628213	26633082	0.7143	0.8667	0.8065	0.6667	0.873	0.8308	0.7333	0.7143	0.7805	0.8592	1.0	0.8214	1.0	0.9388	0.8107	0.7641	0.3455	0.6552	0.8049	0.8693
ENSG00000158062.20_3	UBXN11	chr1	-	26629533	26629658	26629409	26633082	0.2	0.0526	0.12	0.1538	0.0	0.12	0.0	0.3548	0.1	0.1739	0.0	0.2121	0.3846	0.0741	0.057	0.1579	nan	0.0645	0.045	0.12
ENSG00000158089.14_2	GALNT14	chr2	-	31147605	31147689	31135208	31152260	nan	nan	nan	nan	nan	0.7241	0.7778	1.0	1.0	0.6	nan	nan	nan	nan	1.0	nan	1.0	1.0	0.9821	1.0
ENSG00000158106.13_3	RHPN1	chr8	+	144463437	144463514	144462953	144463741	0.92	0.8969	0.9632	0.9625	0.8721	0.9753	1.0	0.9762	0.9294	0.9306	0.9759	0.9865	0.84	0.9392	0.9699	0.7677	0.6925	0.9409	0.9073	0.9576
ENSG00000158122.11_2	AAED1	chr9	-	99408174	99408306	99404168	99413671	0.7451	0.7838	0.7826	0.8095	0.7692	0.4167	0.5667	0.6667	0.6471	0.7619	0.0	0.7358	1.0	0.7778	0.7143	0.5819	nan	0.6154	1.0	0.6316
ENSG00000158156.7_2	XKR8	chr1	+	28290695	28290746	28290204	28293013	0.0	0.0	0.0612	0.037	0.0222	0.0	0.0323	0.0	0.0698	0.0	0.0	0.2308	0.0	0.0196	0.1176	0.0	nan	0.0	0.0	0.1081
ENSG00000158161.15_3	EYA3	chr1	-	28324794	28324862	28323889	28326470	0.3333	0.3333	0.1636	0.2857	0.6	0.569	0.2318	nan	0.3456	0.2837	0.105	0.3277	0.1786	0.3003	0.269	0.0894	nan	0.7055	0.6222	0.0673
ENSG00000158161.15_3	EYA3	chr1	-	28354299	28354437	28343750	28362054	0.4	0.3333	0.3824	0.3077	0.1429	0.7143	0.5	0.3333	0.5	0.25	0.0345	0.4286	0.2857	0.6667	0.173	0.3714	1.0	0.4	0.3333	0.4153
ENSG00000158163.14_3	DZIP1L	chr3	-	137790484	137790677	137787209	137796340	1.0	nan	0.3333	1.0	1.0	0.4667	0.5135	0.5	0.5556	0.3333	0.5	1.0	1.0	0.6	0.6381	0.5579	nan	0.3548	0.2157	0.5238
ENSG00000158163.14_3	DZIP1L	chr3	-	137802954	137803095	137800606	137805802	1.0	1.0	1.0	0.7143	1.0	0.9091	0.8788	1.0	0.8333	0.5556	0.6	1.0	1.0	0.9038	0.8893	0.8586	nan	1.0	1.0	0.8727
ENSG00000158163.14_3	DZIP1L	chr3	-	137807220	137807349	137805865	137811224	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ENSG00000158169.12_3	FANCC	chr9	-	97948782	97948877	97934429	98002930	0.3333	0.0	0.0	0.0	nan	0.0	0.0588	0.0	0.0909	0.1111	0.0	0.0233	0.0	0.0	0.0147	0.0547	nan	0.0	nan	0.0343
ENSG00000158201.9_3	ABHD3	chr18	-	19263880	19263926	19239304	19282276	1.0	1.0	0.9274	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8192	0.6962	1.0	0.8696	0.8155	nan	1.0	1.0	0.9081
ENSG00000158234.12_3	FAIM	chr3	+	138329445	138329879	138327779	138340248	0.0714	0.0256	0.0677	0.1057	0.0156	0.2857	0.0526	0.1818	0.1045	0.0303	nan	0.2	0.0	0.05	0.0	0.0556	nan	0.0	0.1321	0.0459
ENSG00000158234.12_3	FAIM	chr3	+	138340248	138340381	138327779	138347948	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8182	1.0	1.0	nan	0.7368	1.0	1.0	1.0	0.8431	nan	1.0	1.0	1.0
ENSG00000158286.12_2	RNF207	chr1	+	6267438	6267571	6266786	6268940	1.0	1.0	0.8333	1.0	1.0	0.9167	1.0	1.0	0.9487	0.9512	1.0	1.0	0.75	0.9628	0.9375	0.75	nan	0.8462	1.0	0.4286
ENSG00000158286.12_2	RNF207	chr1	+	6269174	6269256	6269085	6269473	nan	nan	nan	nan	nan	0.9341	0.8367	0.871	0.8689	0.8974	nan	nan	nan	0.9774	1.0	nan	nan	nan	nan	nan
ENSG00000158286.12_2	RNF207	chr1	+	6269327	6269403	6269085	6269473	1.0	1.0	0.8462	1.0	1.0	0.9375	0.8824	0.8519	0.8182	0.8857	1.0	1.0	1.0	0.9847	1.0	nan	nan	nan	nan	nan
ENSG00000158296.13_3	SLC13A3	chr20	-	45228609	45228676	45224981	45239084	1.0	0.9574	1.0	1.0	1.0	1.0	0.7614	nan	0.7883	0.7394	1.0	0.9004	0.7614	0.8673	0.9429	0.8438	nan	0.7833	nan	0.934
ENSG00000158301.18_3	GPRASP2	chrX	+	101968018	101968145	101967480	101968709	0.6	1.0	1.0	1.0	1.0	1.0	0.8462	0.3333	1.0	1.0	nan	0.5	1.0	1.0	nan	1.0	nan	nan	nan	nan
ENSG00000158301.18_3	GPRASP2	chrX	+	101968057	101968145	101967480	101968709	0.7143	1.0	1.0	1.0	1.0	1.0	0.8824	0.5	1.0	1.0	1.0	0.7143	1.0	1.0	1.0	1.0	nan	1.0	nan	nan
